#Lovatn, 88.4.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2006-02-15 11:00:00Z;4,525;0;3
2006-02-16 11:00:00Z;4,2125;0;3
2006-02-17 11:00:00Z;2,370833;0;3
2006-02-18 11:00:00Z;0,02291667;0;3
2006-02-19 11:00:00Z;-0,8291667;0;3
2006-02-20 11:00:00Z;0,19375;0;3
2006-02-21 11:00:00Z;-1,289583;0;3
2006-02-22 11:00:00Z;-1,15;0;3
2006-02-23 11:00:00Z;0,1583333;0;3
2006-02-24 11:00:00Z;0,3666667;0;3
2006-02-25 11:00:00Z;1,9;0;3
2006-02-26 11:00:00Z;-0,1708333;0;3
2006-02-27 11:00:00Z;-1,29375;0;3
2006-02-28 11:00:00Z;-6,389583;0;3
2006-03-01 11:00:00Z;-5,5;0;3
2006-03-02 11:00:00Z;-2,56875;0;3
2006-03-03 11:00:00Z;-5,167391;0;3
2006-03-04 11:00:00Z;-5,991667;0;3
2006-03-05 11:00:00Z;-5,05;0;3
2006-03-06 11:00:00Z;-4,410417;0;3
2006-03-07 11:00:00Z;-6,675;0;3
2006-03-08 11:00:00Z;-2,535417;0;3
2006-03-09 11:00:00Z;-2,477083;0;3
2006-03-10 11:00:00Z;-5,18125;0;3
2006-03-11 11:00:00Z;-7,089583;0;3
2006-03-12 11:00:00Z;-3,129167;0;3
2006-03-13 11:00:00Z;1,825;0;3
2006-03-14 11:00:00Z;-0,9416667;0;3
2006-03-15 11:00:00Z;-3,958333;0;3
2006-03-16 11:00:00Z;-3,5875;0;3
2006-03-17 11:00:00Z;-1,81875;0;3
2006-03-18 11:00:00Z;0,2375;0;3
2006-03-19 11:00:00Z;2,383333;0;3
2006-03-20 11:00:00Z;-0,6083333;0;3
2006-03-21 11:00:00Z;-2,616667;0;3
2006-03-22 11:00:00Z;-3,2125;0;3
2006-03-23 11:00:00Z;-2,208333;0;3
2006-03-24 11:00:00Z;-8,21875;0;3
2006-03-25 11:00:00Z;-2,314583;0;3
2006-03-26 11:00:00Z;1,985417;0;3
2006-03-27 11:00:00Z;3,39375;0;3
