#Nordre Oldevatn, 88.30.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2007-06-24 11:00:00Z;14,13542;0;2
2007-06-25 11:00:00Z;15,99583;0;2
2007-06-26 11:00:00Z;16,88542;0;2
2007-06-27 11:00:00Z;16,11458;0;2
2007-06-28 11:00:00Z;13,25833;0;2
2007-06-29 11:00:00Z;14,16875;0;2
2007-06-30 11:00:00Z;15,74167;0;2
2007-07-01 11:00:00Z;18,02292;0;2
2007-07-02 11:00:00Z;18,04167;0;2
2007-07-03 11:00:00Z;17,03542;0;2
2007-07-04 11:00:00Z;18,47917;0;2
2007-07-05 11:00:00Z;17,76667;0;2
2007-07-06 11:00:00Z;19,20208;0;2
2007-07-07 11:00:00Z;19,4;0;2
2007-07-08 11:00:00Z;18,51042;0;2
2007-07-09 11:00:00Z;14,69375;0;2
2007-07-10 11:00:00Z;14,6375;0;2
2007-07-11 11:00:00Z;13,79583;0;2
2007-07-12 11:00:00Z;13,92083;0;2
2007-07-13 11:00:00Z;14,4375;0;2
2007-07-14 11:00:00Z;13,8875;0;2
2007-07-15 11:00:00Z;13,925;0;2
2007-07-16 11:00:00Z;15,76042;0;2
2007-07-17 11:00:00Z;14,93542;0;2
2007-07-18 11:00:00Z;14,10833;0;2
2007-07-19 11:00:00Z;12,61875;0;2
2007-07-20 11:00:00Z;13,66042;0;2
2007-07-21 11:00:00Z;14,8;0;2
2007-07-22 11:00:00Z;16,81042;0;2
2007-07-23 11:00:00Z;15,47083;0;2
2007-07-24 11:00:00Z;14,90208;0;2
2007-07-25 11:00:00Z;14,40417;0;2
2007-07-26 11:00:00Z;15,44167;0;2
2007-07-27 11:00:00Z;15,425;0;2
2007-07-28 11:00:00Z;12,85833;0;2
2007-07-29 11:00:00Z;13,56458;0;2
2007-07-30 11:00:00Z;12,175;0;2
2007-07-31 11:00:00Z;12,19375;0;2
2007-08-01 11:00:00Z;12,64167;0;2
2007-08-02 11:00:00Z;12,64375;0;2
