date,Unnamed: 0,MG,FL,OD,VS,SJ,PEAK
2008-05-30 00:00:00,3600.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 01:00:00,3601.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 02:00:00,3602.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 03:00:00,3603.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 04:00:00,3604.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 05:00:00,3605.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 06:00:00,3606.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 07:00:00,3607.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-30 08:00:00,3608.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 09:00:00,3609.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 10:00:00,3610.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 11:00:00,3611.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 12:00:00,3612.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 13:00:00,3613.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 14:00:00,3614.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 15:00:00,3615.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 16:00:00,3616.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 17:00:00,3617.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 18:00:00,3618.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 19:00:00,3619.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 20:00:00,3620.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
2008-05-30 21:00:00,3621.0,4690.275,5090.03,6608.376,4807.6597,5520.887,12091.073
